Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE2048A,2015.03,103.318443,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2015.06,107.69055,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2015.09,108.454128,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2015.12,113.500243,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2016.03,110.357162,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2016.06,110.62589,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2016.09,112.142973,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2016.12,118.869229,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2017.03,116.324551,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2017.06,117.115735,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2017.09,119.232432,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2017.12,127.551594,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2018.03,123.664466,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2018.06,122.548491,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2018.09,125.749723,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2018.12,134.266848,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2019.03,123.648292,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2019.06,127.49785,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2019.09,133.758457,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2019.12,144.671846,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2020.03,130.01608,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2020.06,131.806072,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2020.09,143.900674,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2049A,2011.06,29.503163,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2011.09,28.931298,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2011.12,31.167899,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2012.03,29.274745,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2012.06,29.965409,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2012.09,30.560445,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2012.12,32.265112,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2013.03,29.865016,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2013.06,30.612693,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2013.09,30.832604,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2013.12,34.298241,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2014.03,31.448304,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2014.06,33.084102,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2014.09,32.91551,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2014.12,35.381378,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2015.03,32.639515,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2015.06,34.32801,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2015.09,34.928773,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2015.12,37.442566,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2016.03,36.578073,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2016.06,37.501551,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2016.09,38.045584,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2016.12,40.558963,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2017.03,39.793788,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2017.06,40.987956,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2017.09,41.48568,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2017.12,45.083221,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2018.03,41.419695,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2018.06,44.637584,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2018.09,44.924432,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2018.12,48.147221,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2019.03,46.207316,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2019.06,48.655446,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2019.09,50.471834,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2019.12,55.360523,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2020.03,50.929251,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2020.06,51.831329,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2020.09,55.802111,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2050A,2011.06,44.884431,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2011.09,44.152642,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2011.12,47.912509,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2012.03,45.594773,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2012.06,46.343769,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2012.09,46.726128,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2012.12,49.676923,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2013.03,47.432993,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2013.06,48.112141,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2013.09,48.419142,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2013.12,51.167519,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2014.03,48.498613,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2014.06,49.854687,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2014.09,50.291074,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2014.12,52.947361,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2015.03,49.298137,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2015.06,50.666658,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2015.09,51.596994,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2015.12,53.451383,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2016.03,53.777557,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2016.06,53.821259,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2016.09,53.820535,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2016.12,56.377843,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2017.03,55.818817,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2017.06,56.469547,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2017.09,56.845253,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2017.12,61.458942,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2018.03,57.629034,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2018.06,60.826311,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2018.09,60.184459,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
